time,Vref,Vt,Vfd,Id,Iq,Vd,Vq,P,Q,Pm,omega,delta
9.09,1.01,1.0412937869634316,0.4144229758024972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.1,1.01,1.0410561898481114,0.41464999851605466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.11,1.01,1.0408187074002453,0.41489581299341316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.120000000000001,1.01,1.0405813482657489,0.41516000567274197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.13,1.01,1.040344120868124,0.41544217868187233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.14,1.01,1.0401070334172233,0.41574194915048357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.15,1.01,1.0398700939176333,0.4160589485526051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.16,1.01,1.039633310176687,0.4163928220780979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.17,1.01,1.039396689812129,0.4167432280318405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.18,1.01,1.0391602402594424,0.4171098372593986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.19,1.01,1.0389239687788578,0.4174923325980129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.200000000000001,1.01,1.0386878824620531,0.4178904083517903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.21,1.01,1.0384519882385614,0.41830376979003225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.22,1.01,1.0382162928818992,0.41873213266768133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.23,1.01,1.0379808030154243,0.41917522276691377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.24,1.01,1.0377455251179406,0.41963277545894473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.25,1.01,1.037510465529055,0.42010453528515784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.26,1.01,1.0372756304543025,0.4205902555567077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.27,1.01,1.0370410259700453,0.4210896979717823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.28,1.01,1.0368066580281599,0.4216026322497472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.290000000000001,1.01,1.0365725324605182,0.42212883578142907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.3,1.01,1.0363386549832732,0.4226680932948271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.31,1.01,1.0361050312009583,0.4232201965355735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.32,1.01,1.0358716666104073,0.4237849439614942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.33,1.01,1.0356385666045034,0.42436214045064746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.34,1.01,1.0354057364757652,0.424951597022249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.35,1.01,1.0351731814197767,0.4255531305699141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.36,1.01,1.0349409065384676,0.4261665636066763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.370000000000001,1.01,1.0347089168432504,0.42679172402126253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.38,1.01,1.0344772172580226,0.4274284448451304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.39,1.01,1.0342458126220369,0.4280765640297928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.4,1.01,1.0340147076926476,0.4287359242339775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.41,1.01,1.0337839071479378,0.4294063726201879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.42,1.01,1.0335534155892323,0.4300877606602518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.43,1.01,1.033323237543502,0.43077994394946206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.44,1.01,1.033093377465664,0.43148278202893037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.450000000000001,1.01,1.0328638397407823,0.4321961382157932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.46,1.01,1.032634628686173,0.43291987944092347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.47,1.01,1.0324057485534197,0.4336538760938182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.48,1.01,1.0321772035303007,0.434398001874345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.49,1.01,1.0319489977426342,0.435152133651046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.5,1.01,1.0317211352560427,0.4359161513257104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.51,1.01,1.0314936200776434,0.43668993770393966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.52,1.01,1.031266456157665,0.4374733783714409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.53,1.01,1.0310396473909944,0.43826636157579624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.540000000000001,1.01,1.030813197618659,0.43906877811346734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.55,1.01,1.0305871106292444,0.4398805212218045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.56,1.01,1.0303613901602513,0.4407014864758388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.57,1.01,1.030136039899396,0.4415315716896481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.58,1.01,1.0299110634858533,0.442370676822094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.59,1.01,1.0296864645114494,0.4432187038867384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.6,1.01,1.029462246521802,0.44407555686575434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.61,1.01,1.0292384130174126,0.44494114162765613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.620000000000001,1.01,1.0290149674547133,0.4458153658486794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.63,1.01,1.028791913247069,0.44669813893765153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.64,1.01,1.028569253765738,0.4475893719641972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.65,1.01,1.028346992340791,0.44848897759013323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.66,1.01,1.0281251322619933,0.4493968700039116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.67,1.01,1.0279036767796486,0.4503129648579759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.68,1.01,1.0276826291054086,0.45123717920890377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.69,1.01,1.0274619924130493,0.45216943146021166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.700000000000001,1.01,1.0272417698392138,0.45310964130770465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.71,1.01,1.0270219644841256,0.4540577296872598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.72,1.01,1.0268025794122728,0.4550136187249344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.73,1.01,1.0265836176530625,0.45597723168929805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.74,1.01,1.0263650822014503,0.45694849294588896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.75,1.01,1.026146976018543,0.4579273279137023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.76,1.01,1.0259293020321782,0.4589136630236198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.77,1.01,1.0257120631374783,0.45990742567869597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.78,1.01,1.0254952621973847,0.46090854421621713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.790000000000001,1.01,1.0252789020431685,0.46191694787145776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.8,1.01,1.025062985474922,0.4629325667430568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.81,1.01,1.0248475152620309,0.4639553317599433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.82,1.01,1.0246324941436267,0.4649851746497445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.83,1.01,1.0244179248290222,0.46602202790860714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.84,1.01,1.02420380999813,0.4670658247723741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.85,1.01,1.0239901523018649,0.4681164991890528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.86,1.01,1.0237769543625292,0.4691739857925206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.870000000000001,1.01,1.0235642187741858,0.4702382198774116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.88,1.01,1.0233519481030147,0.47130913737513225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.89,1.01,1.0231401448876576,0.47238667483095725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.9,1.01,1.022928811639549,0.4734707693821568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.91,1.01,1.0227179508432342,0.47456135873710936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.92,1.01,1.022507564956677,0.4756583811553577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.93,1.01,1.0222976564115551,0.4767617754285654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.94,1.01,1.0220882276135448,0.4778714808623341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.950000000000001,1.01,1.0218792809425956,0.4789874372588438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.96,1.01,1.0216708187531953,0.4801095849002795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.97,1.01,1.021462843374625,0.48123786453300943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.98,1.01,1.0212553571112053,0.4823722173524811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.99,1.01,1.021048362242535,0.48351258498880473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.0,1.01,1.0208418610237202,0.484658909492992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.01,1.01,1.020635855685596,0.4858111333238219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.02,1.01,1.0204303484349408,0.4869691993353057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.03,1.01,1.0202253414546847,0.4881330507647246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.040000000000001,1.01,1.0200208369041086,0.48930263122121465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.05,1.01,1.019816836919039,0.49047788467487424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.06,1.01,1.0196133436120356,0.4916587554463713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.07,1.01,1.019410359072573,0.492845188197028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.08,1.01,1.0192078853672168,0.49403712791936205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.09,1.01,1.0190059245397953,0.49523451992806317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.1,1.01,1.0188044786115642,0.4964373098513869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.11,1.01,1.0186035495813677,0.4976454436229459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.120000000000001,1.01,1.0184031394257944,0.4988588674738815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.13,1.01,1.0182032500993292,0.5000775279253992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.14,1.01,1.0180038835345004,0.5013013717816505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.15,1.01,1.017805041642023,0.5025303461229471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.16,1.01,1.0176067263109378,0.503764398299292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.17,1.01,1.0174089394087473,0.505003475924212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.18,1.01,1.0172116827815474,0.5062475268688813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.19,1.01,1.0170149582541563,0.5074964992565201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.200000000000001,1.01,1.0168187676302403,0.5087503414570576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.21,1.01,1.016623112692435,0.5100090020820465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.22,1.01,1.0164279952024662,0.5112724299798196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.23,1.01,1.0162334169012655,0.5125405742308746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.24,1.01,1.0160393795090843,0.5138133841434801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.25,1.01,1.015845884725606,0.5150908092494905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.26,1.01,1.0156529342300535,0.5163727993003615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.27,1.01,1.0154605296812975,0.5176593042633575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.28,1.01,1.0152686727179598,0.5189502743179408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.290000000000001,1.01,1.0150773649585156,0.5202456598523358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.3,1.01,1.0148866080013945,0.52154541146026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.31,1.01,1.0146964034250785,0.5228494799378134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.32,1.01,1.0145067527881981,0.5241578162805208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.33,1.01,1.0143176576296278,0.5254703716805185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.34,1.01,1.014129119468579,0.526787097523879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.35,1.01,1.0139411398046916,0.5281079453880688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.36,1.01,1.013753720118124,0.529432867039532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.370000000000001,1.01,1.0135668618696412,0.5307618144313934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.38,1.01,1.0133805665007034,0.5320947397012784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.39,1.01,1.0131948354335505,0.5334315951692408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.4,1.01,1.0130096700712878,0.5347723333357955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.41,1.01,1.012825071797969,0.5361169068800526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.42,1.01,1.0126410419786784,0.5374652686579445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.43,1.01,1.0124575819596133,0.5388173717005453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.44,1.01,1.0122746930681632,0.5401731692124769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.450000000000001,1.01,1.0120923766129897,0.5415326145703969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.46,1.01,1.0119106338841044,0.5428956613215664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.47,1.01,1.011729466152947,0.5442622631824919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.48,1.01,1.0115488746724621,0.5456323740376399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.49,1.01,1.0113688606771745,0.5470059479382198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.5,1.01,1.0111894253832645,0.5483829391010306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.51,1.01,1.0110105699886427,0.549763301907372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.52,1.01,1.0108322956730236,0.5511469909020125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.53,1.01,1.0106546035979984,0.5525339607922152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.540000000000001,1.01,1.0104774949071083,0.5539241664468171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.55,1.01,1.010300970725915,0.5553175628953594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.56,1.01,1.0101250321620732,0.5567141053272664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.57,1.01,1.0099496803054013,0.5581137490910717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.58,1.01,1.0097749162279512,0.5595164496936872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.59,1.01,1.0096007409840786,0.5609221627997159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.6,1.01,1.0094271556105119,0.5623308442308029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.61,1.01,1.0092541611264216,0.5637424499650262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.620000000000001,1.01,1.0090817585334888,0.5651569361363225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.63,1.01,1.0089099488159732,0.5665742590339482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.64,1.01,1.0087387329407806,0.5679943751019731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.65,1.01,1.008568111857531,0.5694172409388049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.66,1.01,1.008398086498625,0.5708428132967434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.67,1.01,1.0082286577793114,0.5722710490815636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.68,1.01,1.008059826597753,0.5737019053521243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.69,1.01,1.007891593835093,0.5751353393200032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.700000000000001,1.01,1.0077239603555213,0.5765713083491552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.71,1.01,1.0075569270063396,0.5780097699555943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.72,1.01,1.0073904946180277,0.5794506818070966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.73,1.01,1.0072246640043079,0.580894001722924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.74,1.01,1.0070594359622105,0.582339687673568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.75,1.01,1.0068948112721383,0.5837876977805104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.76,1.01,1.006730790697932,0.5852379903160037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.77,1.01,1.0065673749869335,0.5866905237028657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.78,1.01,1.0064045648700513,0.5881452565142916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.790000000000001,1.01,1.0062423610618239,0.5896021474736799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.8,1.01,1.006080764260484,0.5910611554544721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.81,1.01,1.0059197751480227,0.5925222394800067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.82,1.01,1.0057593943902523,0.5939853587233841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.83,1.01,1.0055996226368709,0.5954504725073445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.84,1.01,1.005440460521525,0.5969175403041564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.85,1.01,1.0052819086618736,0.5983865217355153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.86,1.01,1.0051239676596508,0.599857376572452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.870000000000001,1.01,1.0049666381007294,0.601330064735251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.88,1.01,1.0048099205551837,0.6028045462933765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.89,1.01,1.0046538155773523,0.6042807814654073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.9,1.01,1.0044983237059018,0.6057587306189781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.91,1.01,1.004343445463888,0.6072383542707293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.92,1.01,1.00418918135882,0.608719613086262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.93,1.01,1.0040355318827228,0.6102024678801007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.94,1.01,1.0038824975121987,0.6116868796156604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.950000000000001,1.01,1.0037300787084915,0.6131728094052191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.96,1.01,1.0035782759175473,0.6146602185098963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.97,1.01,1.0034270895700779,0.6161490683396345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.98,1.01,1.003276520081623,0.6176393204531864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.99,1.01,1.0031265678526122,0.6191309365581049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.0,1.01,1.0029772332684277,0.6206238785107372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.01,1.01,1.0028285166994662,0.6221181083162214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.02,1.01,1.002680418501201,0.623613588128487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.03,1.01,1.0025329390142446,0.6251102802502575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.040000000000001,1.01,1.0023860785644099,0.6266081471330548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.05,1.01,1.0022398374627732,0.6281071513772073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.06,1.01,1.0020942160057358,0.629607255731858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.07,1.01,1.001949214475086,0.631108423094976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.08,1.01,1.001804833138061,0.6326106165133676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.09,1.01,1.0016610722474089,0.6341137991826902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.1,1.01,1.001517932041451,0.6356179344474665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.11,1.01,1.001375412744143,0.6371229858010996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.120000000000001,1.01,1.0012335145651372,0.6386289168858883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.13,1.01,1.0010922376998443,0.6401356914930438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.14,1.01,1.0009515823294952,0.6416432735627059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.15,1.01,1.000811548621203,0.6431516271839595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.16,1.01,1.0006721367280242,0.6446607165948516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.17,1.01,1.0005333467890212,0.646170506182407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.18,1.01,1.0003951789293233,0.6476809604826453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.19,1.01,1.000257633260189,0.6491920441805962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.200000000000001,1.01,1.000120709879067,0.6507037221103139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.21,1.01,0.9999844088696589,0.6522159592548932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.22,1.01,0.9998487303019798,0.6537287207464818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.23,1.01,0.9997136742324205,0.6552419718662936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.24,1.01,0.9995792407038088,0.656755678044621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.25,1.01,0.9994454297454713,0.6582698048608446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.26,1.01,0.9993122413732951,0.6597843180434443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.27,1.01,0.9991796755897888,0.6612991834700062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.28,1.01,0.9990477323841447,0.6628143671672305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.290000000000001,1.01,0.9989164117322997,0.6643298353109369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.3,1.01,0.9987857135969975,0.6658455542260686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.31,1.01,0.9986556379278493,0.6673614903866951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.32,1.01,0.9985261846613956,0.668877610416013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
